timestamp,method_id,hex_method_id,method_name,role,payload_source,payload_label,payload_hex,payload_len,trial_index,reset_payload_hex,reset_after_payload_hex,before_payload_hex,response_received,msg_type,retcode,verdict,latency_ms,response_payload_hex,after_payload_hex,state_changed,reset_equivalent,non_trivial_state_effect,error
14:01:26.335,1,0x0001,getConsumptionAttribute,getter,getter_sanity,ones_4,01010101,4,3,,,,True,0x80,0x00,normal_response,6.082,40900000,,,,,
14:01:26.341,1,0x0001,getConsumptionAttribute,getter,getter_sanity,ones_4,01010101,4,4,,,,True,0x80,0x00,normal_response,6.066,40900000,,,,,
14:01:26.348,1,0x0001,getConsumptionAttribute,getter,getter_sanity,ones_4,01010101,4,5,,,,True,0x80,0x00,normal_response,5.989,40900000,,,,,
14:01:26.355,1,0x0001,getConsumptionAttribute,getter,getter_sanity,ones_4,01010101,4,6,,,,True,0x80,0x00,normal_response,6.003,40900000,,,,,
14:01:26.362,1,0x0001,getConsumptionAttribute,getter,getter_sanity,ones_4,01010101,4,7,,,,True,0x80,0x00,normal_response,6.956,40900000,,,,,
14:01:26.370,1,0x0001,getConsumptionAttribute,getter,getter_sanity,ones_4,01010101,4,8,,,,True,0x80,0x00,normal_response,6.293,40900000,,,,,
14:01:26.376,1,0x0001,getConsumptionAttribute,getter,getter_sanity,ones_4,01010101,4,9,,,,True,0x80,0x00,normal_response,6.018,40900000,,,,,
14:01:26.383,1,0x0001,getConsumptionAttribute,getter,getter_sanity,ones_4,01010101,4,10,,,,True,0x80,0x00,normal_response,6.079,40900000,,,,,
14:01:26.390,1,0x0001,getConsumptionAttribute,getter,getter_sanity,twos_4,02020202,4,1,,,,True,0x80,0x00,normal_response,6.319,40900000,,,,,
14:01:26.397,1,0x0001,getConsumptionAttribute,getter,getter_sanity,twos_4,02020202,4,2,,,,True,0x80,0x00,normal_response,6.131,40900000,,,,,
14:01:26.403,1,0x0001,getConsumptionAttribute,getter,getter_sanity,twos_4,02020202,4,3,,,,True,0x80,0x00,normal_response,6.010,40900000,,,,,
14:01:26.410,1,0x0001,getConsumptionAttribute,getter,getter_sanity,twos_4,02020202,4,4,,,,True,0x80,0x00,normal_response,6.181,40900000,,,,,
14:01:26.417,1,0x0001,getConsumptionAttribute,getter,getter_sanity,twos_4,02020202,4,5,,,,True,0x80,0x00,normal_response,6.103,40900000,,,,,
14:01:26.423,1,0x0001,getConsumptionAttribute,getter,getter_sanity,twos_4,02020202,4,6,,,,True,0x80,0x00,normal_response,6.189,40900000,,,,,
14:01:26.430,1,0x0001,getConsumptionAttribute,getter,getter_sanity,twos_4,02020202,4,7,,,,True,0x80,0x00,normal_response,6.168,40900000,,,,,
14:01:26.437,1,0x0001,getConsumptionAttribute,getter,getter_sanity,twos_4,02020202,4,8,,,,True,0x80,0x00,normal_response,6.046,40900000,,,,,
14:01:26.443,1,0x0001,getConsumptionAttribute,getter,getter_sanity,twos_4,02020202,4,9,,,,True,0x80,0x00,normal_response,5.994,40900000,,,,,
14:01:26.450,1,0x0001,getConsumptionAttribute,getter,getter_sanity,twos_4,02020202,4,10,,,,True,0x80,0x00,normal_response,5.981,40900000,,,,,
14:01:26.456,1,0x0001,getConsumptionAttribute,getter,getter_sanity,zero_8,0000000000000000,8,1,,,,True,0x80,0x00,normal_response,6.138,40900000,,,,,
14:01:26.463,1,0x0001,getConsumptionAttribute,getter,getter_sanity,zero_8,0000000000000000,8,2,,,,True,0x80,0x00,normal_response,6.365,40900000,,,,,
14:01:26.470,1,0x0001,getConsumptionAttribute,getter,getter_sanity,zero_8,0000000000000000,8,3,,,,True,0x80,0x00,normal_response,6.046,40900000,,,,,
14:01:26.477,1,0x0001,getConsumptionAttribute,getter,getter_sanity,zero_8,0000000000000000,8,4,,,,True,0x80,0x00,normal_response,6.390,40900000,,,,,
14:01:26.484,1,0x0001,getConsumptionAttribute,getter,getter_sanity,zero_8,0000000000000000,8,5,,,,True,0x80,0x00,normal_response,5.954,40900000,,,,,
14:01:26.490,1,0x0001,getConsumptionAttribute,getter,getter_sanity,zero_8,0000000000000000,8,6,,,,True,0x80,0x00,normal_response,6.109,40900000,,,,,
14:01:26.497,1,0x0001,getConsumptionAttribute,getter,getter_sanity,zero_8,0000000000000000,8,7,,,,True,0x80,0x00,normal_response,6.060,40900000,,,,,
14:01:26.504,1,0x0001,getConsumptionAttribute,getter,getter_sanity,zero_8,0000000000000000,8,8,,,,True,0x80,0x00,normal_response,6.174,40900000,,,,,
14:01:26.511,1,0x0001,getConsumptionAttribute,getter,getter_sanity,zero_8,0000000000000000,8,9,,,,True,0x80,0x00,normal_response,6.327,40900000,,,,,
14:01:26.517,1,0x0001,getConsumptionAttribute,getter,getter_sanity,zero_8,0000000000000000,8,10,,,,True,0x80,0x00,normal_response,6.033,40900000,,,,,
14:01:26.524,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_01,84457529,4,1,,,,True,0x80,0x00,normal_response,6.070,40900000,,,,,
14:01:26.530,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_01,84457529,4,2,,,,True,0x80,0x00,normal_response,6.167,40900000,,,,,
14:01:26.537,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_01,84457529,4,3,,,,True,0x80,0x00,normal_response,6.183,40900000,,,,,
14:01:26.545,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_01,84457529,4,4,,,,True,0x80,0x00,normal_response,6.488,40900000,,,,,
14:01:26.552,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_01,84457529,4,5,,,,True,0x80,0x00,normal_response,6.234,40900000,,,,,
14:01:26.558,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_01,84457529,4,6,,,,True,0x80,0x00,normal_response,6.105,40900000,,,,,
14:01:26.565,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_01,84457529,4,7,,,,True,0x80,0x00,normal_response,6.041,40900000,,,,,
14:01:26.571,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_01,84457529,4,8,,,,True,0x80,0x00,normal_response,5.981,40900000,,,,,
14:01:26.578,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_01,84457529,4,9,,,,True,0x80,0x00,normal_response,6.171,40900000,,,,,
14:01:26.585,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_01,84457529,4,10,,,,True,0x80,0x00,normal_response,6.279,40900000,,,,,
14:01:26.592,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_02,e24cb03c,4,1,,,,True,0x80,0x00,normal_response,6.062,40900000,,,,,
14:01:26.598,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_02,e24cb03c,4,2,,,,True,0x80,0x00,normal_response,6.001,40900000,,,,,
14:01:26.605,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_02,e24cb03c,4,3,,,,True,0x80,0x00,normal_response,6.108,40900000,,,,,
14:01:26.611,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_02,e24cb03c,4,4,,,,True,0x80,0x00,normal_response,6.044,40900000,,,,,
14:01:26.618,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_02,e24cb03c,4,5,,,,True,0x80,0x00,normal_response,5.947,40900000,,,,,
14:01:26.625,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_02,e24cb03c,4,6,,,,True,0x80,0x00,normal_response,6.036,40900000,,,,,
14:01:26.631,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_02,e24cb03c,4,7,,,,True,0x80,0x00,normal_response,6.111,40900000,,,,,
14:01:26.638,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_02,e24cb03c,4,8,,,,True,0x80,0x00,normal_response,6.105,40900000,,,,,
14:01:26.645,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_02,e24cb03c,4,9,,,,True,0x80,0x00,normal_response,6.074,40900000,,,,,
14:01:26.651,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_02,e24cb03c,4,10,,,,True,0x80,0x00,normal_response,6.244,40900000,,,,,
14:01:26.658,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_03,c84e4d26,4,1,,,,True,0x80,0x00,normal_response,6.127,40900000,,,,,
14:01:26.665,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_03,c84e4d26,4,2,,,,True,0x80,0x00,normal_response,6.199,40900000,,,,,
14:01:26.672,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_03,c84e4d26,4,3,,,,True,0x80,0x00,normal_response,6.291,40900000,,,,,
14:01:26.679,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_03,c84e4d26,4,4,,,,True,0x80,0x00,normal_response,6.370,40900000,,,,,
14:01:26.686,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_03,c84e4d26,4,5,,,,True,0x80,0x00,normal_response,6.326,40900000,,,,,
14:01:26.694,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_03,c84e4d26,4,6,,,,True,0x80,0x00,normal_response,6.662,40900000,,,,,
14:01:26.701,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_03,c84e4d26,4,7,,,,True,0x80,0x00,normal_response,6.422,40900000,,,,,
14:01:26.708,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_03,c84e4d26,4,8,,,,True,0x80,0x00,normal_response,6.413,40900000,,,,,
14:01:26.715,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_03,c84e4d26,4,9,,,,True,0x80,0x00,normal_response,6.466,40900000,,,,,
14:01:26.723,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_03,c84e4d26,4,10,,,,True,0x80,0x00,normal_response,6.412,40900000,,,,,
14:01:26.730,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_04,37ee69d0,4,1,,,,True,0x80,0x00,normal_response,6.530,40900000,,,,,
14:01:26.737,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_04,37ee69d0,4,2,,,,True,0x80,0x00,normal_response,6.517,40900000,,,,,
14:01:26.745,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_04,37ee69d0,4,3,,,,True,0x80,0x00,normal_response,6.837,40900000,,,,,
14:01:26.753,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_04,37ee69d0,4,4,,,,True,0x80,0x00,normal_response,6.966,40900000,,,,,
14:01:26.761,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_04,37ee69d0,4,5,,,,True,0x80,0x00,normal_response,7.039,40900000,,,,,
14:01:26.769,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_04,37ee69d0,4,6,,,,True,0x80,0x00,normal_response,6.982,40900000,,,,,
14:01:26.779,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_04,37ee69d0,4,7,,,,True,0x80,0x00,normal_response,9.076,40900000,,,,,
14:01:26.787,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_04,37ee69d0,4,8,,,,True,0x80,0x00,normal_response,6.738,40900000,,,,,
14:01:26.795,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_04,37ee69d0,4,9,,,,True,0x80,0x00,normal_response,6.975,40900000,,,,,
14:01:26.803,1,0x0001,getConsumptionAttribute,getter,getter_sanity,random4_04,37ee69d0,4,10,,,,True,0x80,0x00,normal_response,6.787,40900000,,,,,
14:01:26.811,2,0x0002,getCapacityAttribute,getter,getter_sanity,empty,,0,1,,,,True,0x80,0x00,normal_response,6.855,c8,,,,,
14:01:26.819,2,0x0002,getCapacityAttribute,getter,getter_sanity,empty,,0,2,,,,True,0x80,0x00,normal_response,6.881,c8,,,,,
14:01:26.826,2,0x0002,getCapacityAttribute,getter,getter_sanity,empty,,0,3,,,,True,0x80,0x00,normal_response,6.706,c8,,,,,
14:01:26.834,2,0x0002,getCapacityAttribute,getter,getter_sanity,empty,,0,4,,,,True,0x80,0x00,normal_response,6.638,c8,,,,,
14:01:26.841,2,0x0002,getCapacityAttribute,getter,getter_sanity,empty,,0,5,,,,True,0x80,0x00,normal_response,6.517,c8,,,,,
14:01:26.848,2,0x0002,getCapacityAttribute,getter,getter_sanity,empty,,0,6,,,,True,0x80,0x00,normal_response,6.053,c8,,,,,
14:01:26.854,2,0x0002,getCapacityAttribute,getter,getter_sanity,empty,,0,7,,,,True,0x80,0x00,normal_response,5.943,c8,,,,,
14:01:26.861,2,0x0002,getCapacityAttribute,getter,getter_sanity,empty,,0,8,,,,True,0x80,0x00,normal_response,6.053,c8,,,,,
14:01:26.867,2,0x0002,getCapacityAttribute,getter,getter_sanity,empty,,0,9,,,,True,0x80,0x00,normal_response,6.006,c8,,,,,
14:01:26.874,2,0x0002,getCapacityAttribute,getter,getter_sanity,empty,,0,10,,,,True,0x80,0x00,normal_response,6.077,c8,,,,,
14:01:26.880,2,0x0002,getCapacityAttribute,getter,getter_sanity,zero_1,00,1,1,,,,True,0x80,0x00,normal_response,6.152,c8,,,,,
14:01:26.887,2,0x0002,getCapacityAttribute,getter,getter_sanity,zero_1,00,1,2,,,,True,0x80,0x00,normal_response,6.348,c8,,,,,
14:01:26.895,2,0x0002,getCapacityAttribute,getter,getter_sanity,zero_1,00,1,3,,,,True,0x80,0x00,normal_response,6.453,c8,,,,,
14:01:26.901,2,0x0002,getCapacityAttribute,getter,getter_sanity,zero_1,00,1,4,,,,True,0x80,0x00,normal_response,6.208,c8,,,,,
14:01:26.909,2,0x0002,getCapacityAttribute,getter,getter_sanity,zero_1,00,1,5,,,,True,0x80,0x00,normal_response,6.364,c8,,,,,
14:01:26.916,2,0x0002,getCapacityAttribute,getter,getter_sanity,zero_1,00,1,6,,,,True,0x80,0x00,normal_response,6.362,c8,,,,,
14:01:26.923,2,0x0002,getCapacityAttribute,getter,getter_sanity,zero_1,00,1,7,,,,True,0x80,0x00,normal_response,6.551,c8,,,,,
14:01:26.931,2,0x0002,getCapacityAttribute,getter,getter_sanity,zero_1,00,1,8,,,,True,0x80,0x00,normal_response,6.945,c8,,,,,
14:01:26.939,2,0x0002,getCapacityAttribute,getter,getter_sanity,zero_1,00,1,9,,,,True,0x80,0x00,normal_response,6.914,c8,,,,,
14:01:26.948,2,0x0002,getCapacityAttribute,getter,getter_sanity,zero_1,00,1,10,,,,True,0x80,0x00,normal_response,7.711,c8,,,,,
14:01:26.957,2,0x0002,getCapacityAttribute,getter,getter_sanity,zero_2,0000,2,1,,,,True,0x80,0x00,normal_response,7.874,c8,,,,,
14:01:26.967,2,0x0002,getCapacityAttribute,getter,getter_sanity,zero_2,0000,2,2,,,,True,0x80,0x00,normal_response,7.790,c8,,,,,
14:01:26.976,2,0x0002,getCapacityAttribute,getter,getter_sanity,zero_2,0000,2,3,,,,True,0x80,0x00,normal_response,7.882,c8,,,,,
14:01:26.986,2,0x0002,getCapacityAttribute,getter,getter_sanity,zero_2,0000,2,4,,,,True,0x80,0x00,normal_response,8.097,c8,,,,,
14:01:26.995,2,0x0002,getCapacityAttribute,getter,getter_sanity,zero_2,0000,2,5,,,,True,0x80,0x00,normal_response,8.020,c8,,,,,
14:01:27.006,2,0x0002,getCapacityAttribute,getter,getter_sanity,zero_2,0000,2,6,,,,True,0x80,0x00,normal_response,8.010,c8,,,,,
14:01:27.015,2,0x0002,getCapacityAttribute,getter,getter_sanity,zero_2,0000,2,7,,,,True,0x80,0x00,normal_response,8.177,c8,,,,,
14:01:27.025,2,0x0002,getCapacityAttribute,getter,getter_sanity,zero_2,0000,2,8,,,,True,0x80,0x00,normal_response,8.259,c8,,,,,
14:01:27.035,2,0x0002,getCapacityAttribute,getter,getter_sanity,zero_2,0000,2,9,,,,True,0x80,0x00,normal_response,8.109,c8,,,,,
14:01:27.045,2,0x0002,getCapacityAttribute,getter,getter_sanity,zero_2,0000,2,10,,,,True,0x80,0x00,normal_response,8.021,c8,,,,,
14:01:27.054,2,0x0002,getCapacityAttribute,getter,getter_sanity,zero_4,00000000,4,1,,,,True,0x80,0x00,normal_response,7.799,c8,,,,,
14:01:27.064,2,0x0002,getCapacityAttribute,getter,getter_sanity,zero_4,00000000,4,2,,,,True,0x80,0x00,normal_response,7.970,c8,,,,,
